period,source,source_date,holdings_date,ticker,name,weight,source_type,formal_exact,evidence_quality,parser_status,notes
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0096,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0098,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0063,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0067,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0068,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0070,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0069,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0072,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0075,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0078,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2021Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0099,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0050,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0056,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0063,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0064,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0067,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0073,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFMarquee&AppName=ETF&Device=4&Platform=ETF,,,0096,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0050,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0051,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0053,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0055,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0056,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0062,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0071,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0085,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0094,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0061,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0064,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0066,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0073,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0076,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0077,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0086,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0087,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0096,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0098,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0063,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0067,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0068,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0070,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0069,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0072,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0075,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0078,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
2023Q4,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFTag%2FGetProductInformation&AppName=ETF&Device=4&Platform=ETF,,,0099,,,browser_capture_exact_replay,false,date_mismatch_or_missing_date,parsed_from_replay_response,not accepted unless date matches target period
