variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P1,2018-01-23,2455,sell,2018-01-24,TWSE,全新,,,,109.5,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20180124&type=ALLBUT0999&response=json,5fd4d6972ece8de9f0f026dc893e164a85ced9e70ec2071fda7bbdf75586a1ee,2026-07-10T12:53:58+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2018.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD5,P1,2015-11-09,1102,sell,2015-11-10,TWSE,亞泥,,,,32.95,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20151110&type=ALLBUT0999&response=json,69928566782def9f2328f7e8a35c8a60c42b05579bd7a4b6128e23253b6f2ddc,2026-07-10T12:43:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P1,2015-12-04,4162,sell,2015-12-07,TPEx,智擎,,,,279.0,official_unadjusted_ohlcv_tpex_daily_quotes_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/12/07&response=json,d8d1f09ca798e3d433be0a9eadce38917b26f2f819944408afc786bb0de0d17c,2026-07-10T12:44:05+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TPEx\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD10,P1,2015-08-26,5871,sell,2015-08-27,TWSE,中租-KY,,,,51.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150827&type=ALLBUT0999&response=json,ff3fc007d30355afbc0cdab4f78c12c1b37a7c9630d4169b24afd94f16629e32,2026-07-10T12:42:46+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P1,2015-07-22,2231,sell,2015-07-23,TWSE,為升,,,,321.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150723&type=ALLBUT0999&response=json,c4869d190052af75f831990e8b7e7ec649828a04c2b3bccadf60b20bcdb9afe6,2026-07-10T12:42:16+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P2,2023-06-30,2882,sell,2023-07-03,TWSE,國泰金,,,,43.3,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230703&type=ALLBUT0999&response=json,ef2eaa5b31df0076376ec2b80933b78c191553f61e8686bf51b951d9eb2067d8,2026-07-11T09:08:39+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2023-07-03.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD3,P1,2015-07-23,2231,sell,2015-07-24,TWSE,為升,,,,321.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150724&type=ALLBUT0999&response=json,b307847c29fe1fc45f115ad1e0568c6e3aac2b5adf593cd62cfa7884ba1ea25f,2026-07-10T12:42:17+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD5,P1,2015-10-30,2882,sell,2015-11-02,TWSE,國泰金,,,,46.7,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20151102&type=ALLBUT0999&response=json,a24fd522286d60bb6f98b3eb37c7a8191ba8c5cecabca4b4ae556ac790b1a101,2026-07-10T12:43:35+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD7,P2,2023-07-05,6643,sell,2023-07-06,TPEx,M31,,,,961.0,official_tpex_raw_execution_ohlcv,unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2023/07/06&response=json,98b1d46445e620bdcfcfba29219fbcb997bf038d79afb8e4ef820fb659d41177,2026-07-11T08:56:53+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TPEx\2023-07-06.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD10,P1,2015-11-03,4904,sell,2015-11-04,TWSE,遠傳,,,,70.5,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20151104&type=ALLBUT0999&response=json,f6294c0f76c9df7cd47aae19adee31e521c21777fbc1f000166efc8b19049fb8,2026-07-10T12:43:37+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
