variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P1,2018-02-06,2882,sell,2018-02-07,TWSE,國泰金,,,,52.7,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20180207&type=ALLBUT0999&response=json,2263f0dec2aeb728f8a7724de6425f6bd041a439bda587d25d74476cfe28d526,2026-07-10T12:54:15+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2018.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD5,P1,2015-10-29,2882,sell,2015-10-30,TWSE,國泰金,,,,46.4,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20151030&type=ALLBUT0999&response=json,5f26869b01564dd97fc9bd2a5170fba2cb0142f51340c472933026ea5a3fd02d,2026-07-10T12:43:33+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2015.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P1,2016-03-15,2886,sell,2016-03-16,TWSE,兆豐金,,,,22.7,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20160316&type=ALLBUT0999&response=json,048e79d42dd7d33d7893686b8610c60376629b0c316acc00c21572767df28313,2026-07-10T12:45:23+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2016.csv.gz,True,local_official_raw_cache_reuse,0
S01_CD7,P2,2025-07-08,5425,sell,2025-07-09,TPEx,台半,,,,45.4,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated; official rows are unadjusted OHLCV,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/07/09&response=json,,,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,True,local_official_raw_cache_reuse,0
S01_CD10,P2,2023-07-25,1519,sell,2023-07-26,TWSE,華城,,,,212.0,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230726&type=ALLBUT0999&response=json,b4b302ea02b51777476f2253b9e9cac0ffa1e3b7da6317b3c97f69e7f2a54619,2026-07-11T09:08:44+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2023-07-26.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD2,P2,2023-08-02,3260,sell,2023-08-04,TPEx,威剛,,,,79.6,official_tpex_raw_execution_ohlcv,unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2023/08/04&response=json,51082ecd6b72520e0a6e2e9cf34285bfc39c251a81c010d38180c96563e69c6f,2026-07-11T08:57:02+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TPEx\2023-08-04.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD3,P2,2023-08-04,3260,sell,2023-08-07,TPEx,威剛,,,,80.5,official_tpex_raw_execution_ohlcv,unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2023/08/07&response=json,353d523699904c47e4e60c5531adc31bac9c3178976236ba4b514f30b8ae2153,2026-07-11T08:57:03+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TPEx\2023-08-07.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD5,P1,2016-01-18,1536,sell,2016-01-19,TWSE,和大,,,,120.0,official_unadjusted_ohlcv_twse_mi_index_bulk,raw_execution_ohlcv; adjusted_analysis_not_materialized,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20160119&type=ALLBUT0999&response=json,37e0ed321c1752156b8692e3facb874992717d45f56b23858f52668dcf75cec1,2026-07-10T12:44:39+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_full_lifecycle_minimum_data_acquisition_20260710\compact\official_raw_execution_ohlcv\TWSE\2016.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD5,P2,2023-08-10,3260,sell,2023-08-11,TPEx,威剛,,,,76.0,official_tpex_raw_execution_ohlcv,unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2023/08/11&response=json,4b97fd9b9a00c99a429337c6c72ad742c52926608da038abda862737b13d0616,2026-07-11T08:57:04+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TPEx\2023-08-11.csv.gz,True,local_official_raw_cache_reuse,0
S02_CD7,P2,2023-07-27,5871,sell,2023-07-28,TWSE,中租-KY,,,,205.0,official_twse_raw_execution_ohlcv,unadjusted_execution_only,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230728&type=ALLBUT0999&response=json,5fdd84c9582ce2e7fc31fb80645c6f3beff415c4c4f81884eab7da31d147b738,2026-07-11T09:08:46+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_full_feature_source_scope_repair_20260711\checkpoints\price\TWSE\2023-07-28.csv.gz,True,local_official_raw_cache_reuse,0
